id,template_id,day_number,task_title,task_description,task_type,sort_order,is_active,is_deleted,created_at,updated_at,created_by,updated_by
967c8b56-c9c0-4f66-b63e-16329bfbee5d,e81d77a0-0101-4c12-a167-9bf461d3fa01,15,दिन 15 टॉपिक: गुरुत्वाकर्षण का नियम और गुरुत्वीय त्वरण,आज का MCQ टेस्ट इसी टॉपिक 'गुरुत्वाकर्षण का नियम और गुरुत्वीय त्वरण' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
7622ca38-9220-493b-ac13-ece349d002e2,e81d77a0-0101-4c12-a167-9bf461d3fa01,16,दिन 16 टॉपिक: प्रत्यास्थता और हुक का नियम,आज का MCQ टेस्ट इसी टॉपिक 'प्रत्यास्थता और हुक का नियम' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
7f1a5e7a-7f79-4580-bf5a-147b470e9124,e81d77a0-0101-4c12-a167-9bf461d3fa01,17,दिन 17 टॉपिक: तरल यांत्रिकी और बरनौली का सिद्धांत,आज का MCQ टेस्ट इसी टॉपिक 'तरल यांत्रिकी और बरनौली का सिद्धांत' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
505cccb5-3add-418a-82d7-a61e7c3e519e,e81d77a0-0101-4c12-a167-9bf461d3fa01,18,दिन 18 टॉपिक: द्रव्य के तापीय गुण और ऊष्मा स्थानांतरण,आज का MCQ टेस्ट इसी टॉपिक 'द्रव्य के तापीय गुण और ऊष्मा स्थानांतरण' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
e7569746-48af-4129-bdab-92b8e4509907,e81d77a0-0101-4c12-a167-9bf461d3fa01,19,दिन 19 टॉपिक: ऊष्मागतिकी (प्रथम और द्वितीय नियम),आज का MCQ टेस्ट इसी टॉपिक 'ऊष्मागतिकी (प्रथम और द्वितीय नियम)' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
7f319792-2222-43de-ad8d-ac5e5f061b91,e81d77a0-0101-4c12-a167-9bf461d3fa01,20,दिन 20 टॉपिक: सरल आवर्त गति और तरंगें,आज का MCQ टेस्ट इसी टॉपिक 'सरल आवर्त गति और तरंगें' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
43b2649e-00f9-4218-a2f5-06ee375932c7,e81d77a0-0102-4c12-a167-9bf461d3fa02,1,दिन 1 टॉपिक: विद्युत आवेश और कूलॉम का नियम,आज का MCQ टेस्ट इसी टॉपिक 'विद्युत आवेश और कूलॉम का नियम' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
567c363f-d366-44d1-9086-87174058c6a5,e81d77a0-0102-4c12-a167-9bf461d3fa02,2,दिन 2 टॉपिक: विद्युत क्षेत्र और विद्युत द्विध्रुव,आज का MCQ टेस्ट इसी टॉपिक 'विद्युत क्षेत्र और विद्युत द्विध्रुव' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
e58f45e5-ba05-4262-aa6f-189bc5d2cbf3,e81d77a0-0102-4c12-a167-9bf461d3fa02,3,दिन 3 टॉपिक: गॉस का नियम और अनुप्रयोग,आज का MCQ टेस्ट इसी टॉपिक 'गॉस का नियम और अनुप्रयोग' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
d9914b1c-b7fc-4d27-bbd7-0e83da73e320,e81d77a0-0102-4c12-a167-9bf461d3fa02,4,दिन 4 टॉपिक: स्थिरविद्युत विभव,आज का MCQ टेस्ट इसी टॉपिक 'स्थिरविद्युत विभव' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
b85d6544-2df0-409f-ba28-f6abea8783b4,e81d77a0-0102-4c12-a167-9bf461d3fa02,5,दिन 5 टॉपिक: धारिता और परावैद्युत,आज का MCQ टेस्ट इसी टॉपिक 'धारिता और परावैद्युत' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
bf1ad4ff-f608-4763-9f1f-81d76b6b057c,e81d77a0-0102-4c12-a167-9bf461d3fa02,6,दिन 6 टॉपिक: विद्युत धारा और ओम का नियम,आज का MCQ टेस्ट इसी टॉपिक 'विद्युत धारा और ओम का नियम' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
5a94f691-f7d3-405a-92d6-2f46d422c7e8,e81d77a0-0102-4c12-a167-9bf461d3fa02,7,दिन 7 टॉपिक: अपवाह वेग और प्रतिरोधकता,आज का MCQ टेस्ट इसी टॉपिक 'अपवाह वेग और प्रतिरोधकता' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
f4a0b6bd-f6b4-4a1e-ad80-1603856dc244,e81d77a0-0102-4c12-a167-9bf461d3fa02,8,दिन 8 टॉपिक: किरचॉफ के नियम और व्हीटस्टोन ब्रिज,आज का MCQ टेस्ट इसी टॉपिक 'किरचॉफ के नियम और व्हीटस्टोन ब्रिज' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
e6546697-5dd2-4468-b126-3dcb99898b4e,e81d77a0-0102-4c12-a167-9bf461d3fa02,9,दिन 9 टॉपिक: बायो-सावर नियम और एम्पीयर का नियम,आज का MCQ टेस्ट इसी टॉपिक 'बायो-सावर नियम और एम्पीयर का नियम' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
3cf55585-b0af-42f1-91f4-dee67af880fb,e81d77a0-0102-4c12-a167-9bf461d3fa02,10,दिन 10 टॉपिक: आवेशों और धाराओं पर चुंबकीय बल,आज का MCQ टेस्ट इसी टॉपिक 'आवेशों और धाराओं पर चुंबकीय बल' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
66f286d2-80cd-4f19-8a1e-3b61c63f4c2b,e81d77a0-0102-4c12-a167-9bf461d3fa02,11,दिन 11 टॉपिक: द्रव्य के चुंबकीय गुण,आज का MCQ टेस्ट इसी टॉपिक 'द्रव्य के चुंबकीय गुण' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
6732c2ad-cea5-463c-ad05-9197bba4ae74,e81d77a0-0102-4c12-a167-9bf461d3fa02,12,दिन 12 टॉपिक: विद्युत चुंबकीय प्रेरण और फैराडे का नियम,आज का MCQ टेस्ट इसी टॉपिक 'विद्युत चुंबकीय प्रेरण और फैराडे का नियम' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
7ef73599-590a-40bc-9184-39fd7becb484,e81d77a0-0102-4c12-a167-9bf461d3fa02,13,दिन 13 टॉपिक: लेंज का नियम और स्व/अन्योन्य प्रेरण,आज का MCQ टेस्ट इसी टॉपिक 'लेंज का नियम और स्व/अन्योन्य प्रेरण' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
d1f7626a-a996-4ae2-9559-48c275af529c,e81d77a0-0102-4c12-a167-9bf461d3fa02,14,दिन 14 टॉपिक: प्रत्यावर्ती धारा (AC) परिपथ और अनुनाद,आज का MCQ टेस्ट इसी टॉपिक 'प्रत्यावर्ती धारा (AC) परिपथ और अनुनाद' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
13ade482-0d8c-4bbe-8364-8f35130f4c64,e81d77a0-0102-4c12-a167-9bf461d3fa02,15,दिन 15 टॉपिक: LCR परिपथ और शक्ति गुणांक,आज का MCQ टेस्ट इसी टॉपिक 'LCR परिपथ और शक्ति गुणांक' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
f909ccbe-10e4-49ed-ae0f-bf137692af39,e81d77a0-0102-4c12-a167-9bf461d3fa02,16,दिन 16 टॉपिक: विद्युत चुंबकीय तरंगें और स्पेक्ट्रम,आज का MCQ टेस्ट इसी टॉपिक 'विद्युत चुंबकीय तरंगें और स्पेक्ट्रम' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
b46040a8-0b05-4a67-9ed6-34fd150207ad,e81d77a0-0102-4c12-a167-9bf461d3fa02,17,"दिन 17 टॉपिक: परावर्तन, अपवर्तन और लेंस","आज का MCQ टेस्ट इसी टॉपिक 'परावर्तन, अपवर्तन और लेंस' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।",read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
5b52c9e5-f058-4d5c-98ba-4e12fe715bf0,e81d77a0-0102-4c12-a167-9bf461d3fa02,18,दिन 18 टॉपिक: तरंग प्रकाशिकी (व्यतिकरण और विवर्तन),आज का MCQ टेस्ट इसी टॉपिक 'तरंग प्रकाशिकी (व्यतिकरण और विवर्तन)' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
c742e35d-8d20-4341-9c71-33861647ef63,e81d77a0-0102-4c12-a167-9bf461d3fa02,19,दिन 19 टॉपिक: प्रकाश विद्युत प्रभाव और द्रव्य की द्वैत प्रकृति,आज का MCQ टेस्ट इसी टॉपिक 'प्रकाश विद्युत प्रभाव और द्रव्य की द्वैत प्रकृति' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
b36dc32f-dc12-4f1a-9a4a-a28b9bcaf73a,e81d77a0-0102-4c12-a167-9bf461d3fa02,20,दिन 20 टॉपिक: परमाणु का बोहर मॉडल और अर्धचालक इलेक्ट्रॉनिक्स,आज का MCQ टेस्ट इसी टॉपिक 'परमाणु का बोहर मॉडल और अर्धचालक इलेक्ट्रॉनिक्स' पर आधारित रहेगा। कृपया एनसीईआरटी पुस्तक और क्लास नोट्स से इसका अच्छी तरह अध्ययन करें।,read,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
